artist,bpm,title,genre
Neil Young,0,Don't Let It Bring You Down,Classic Rock
Neil Young,0,Love in Mind,Classic Rock
Neil Young,0,The Needle and the Damage Done,Classic Rock
Neil Young,0,Ohio,Classic Rock
Neil Young,0,Down by the River,Classic Rock
Neil Young,0,Dance Dance Dance,Classic Rock
Neil Young,0,I Am a Child,Classic Rock
Neil Young,191,Time Fades Away,Hard Rock
Neil Young,85,Journey Through the Past,Hard Rock
Neil Young,104,Yonder Stands the Sinner,Hard Rock
Neil Young,148,L.A.,Hard Rock
Neil Young,162,Love in Mind,Hard Rock
Neil Young,114,Don’t Be Denied,Hard Rock
Neil Young,152,The Bridge,Hard Rock
Neil Young,160,Last Dance,Hard Rock
Atahualpa Yupanqui,0,Córdoba Norte,
Atahualpa Yupanqui,0,Preguntan de donde soy,
Atahualpa Yupanqui,0,Canción Del Carretero,
Atahualpa Yupanqui,0,Canción del carretero,
Atahualpa Yupanqui,0,El arriero,
Atahualpa Yupanqui,0,Los ejes de mi carreta,
Atahualpa Yupanqui,0,Canción para Doña Guillerma,
Atahualpa Yupanqui,0,El indio y la quena,
Atahualpa Yupanqui,0,La amorosa,
Zia,119,Manifesto Meditations - Intro,Indie Rock
Zoe Lister-Jones,0,Fight This Generation (Mud Throwa Musical - Live Mix),Indie Rock
Zola Jesus,99,Night,Electronica
Zola Jesus,95,Trust Me,Electronica
Zola Jesus,179,I Can’t Stand,Electronica
Zola Jesus,138,Stridulum,Electronica
Zola Jesus,124,Run Me Out,Electronica
Zola Jesus,140,Manifest Destiny,Electronica
Zola Jesus,119,Poor Animal,Electronica
Zola Jesus,119,Tower,Electronica
Zola Jesus,119,Sea Talk,Electronica
Zola Jesus,140,Lightsick,Electronica
The Zombies,0,Care of Cell 44,Baroque Pop
The Zombies,0,A Rose for Emily,Baroque Pop
The Zombies,0,Maybe After He’s Gone,Baroque Pop
The Zombies,0,Beechwood Park,Baroque Pop
The Zombies,0,Brief Candles,Baroque Pop
The Zombies,0,Hung Up on a Dream,Baroque Pop
The Zombies,0,Changes,Baroque Pop
The Zombies,0,I Want Her She Wants Me,Baroque Pop
The Zombies,0,This Will Be Our Year,Baroque Pop
The Zombies,0,Butcher’s Tale (Western Front 1914),Baroque Pop
The Zombies,0,Friends of Mine,Baroque Pop
The Zombies,0,Time of the Season,Baroque Pop
L’Éclair,0,P+R,
L’Éclair,0,Verso,
L’Éclair,0,Whirlwind,
L’Éclair,0,Étoile,
L’Éclair,0,Cosmologies Pt. 1,
L’Éclair,0,Cosmologies Pt. 2,
L’Éclair,0,Cosmologies Pt. 3,
L’Éclair,0,Transmission I,
L’Éclair,0,Timbacrack,
L’Éclair,0,Concorde,
L’Éclair,0,Tranmission II,
L’Éclair,0,Clubless,
L’Éclair,0,Pangea,
L’Éclair,0,Uscita,
Cesária Évora,122,Mar Azul,World Music
Cesária Évora,126,Lua Nha Testemunha,World Music
Cesária Évora,136,Odji Maguado,World Music
Cesária Évora,118,Cize,World Music
Cesária Évora,125,Partida,World Music
Cesária Évora,141,Vida Tem Um So Vida,World Music
Cesária Évora,123,Fidjo Maguado,World Music
Cesária Évora,120,Cretcheu di Ceu,World Music
Cesária Évora,117,Rotcha ‘Scribida,World Music
Cesária Évora,122,Tortura,World Music
Cesária Évora,130,Nha Confissão,World Music
Cesária Évora,183,Fala Pa Fala,World Music
Cesária Évora,117,Tchintchirote,World Music
Cesária Évora,156,Petit Pays,World Music
Cesária Évora,160,Sodade,World Music
Cesária Évora,105,Nha Cancera Ka Tem Medida,World Music
Cesária Évora,105,Angola,World Music
Cesária Évora,109,Sangue De Beirona,World Music
Cesária Évora,109,Badju Sabi,World Music
Cesária Évora,116,Regresso,World Music
Cesária Évora,119,Cinturão Tem Mel,World Music
Cesária Évora,124,Bia Lulucha,World Music
Ólafur Arnalds,130,Fyrsta,Contemporary Classical
Ólafur Arnalds,118,Near Light,Contemporary Classical
Ólafur Arnalds,146,Film Credits,Contemporary Classical
Ólafur Arnalds,146,Tomorrow’s Song,Contemporary Classical
Ólafur Arnalds,0,Ágúst,Contemporary Classical
Ólafur Arnalds,112,Lag fyrir Ömmu,Contemporary Classical
Ólafur Arnalds,86,This Place Is a Shelter,Contemporary Classical
Ólafur Arnalds & Nils Frahm,110,20:17,Ambient
Ólafur Arnalds & Nils Frahm,115,21:05,Ambient
Ólafur Arnalds & Nils Frahm,111,23:17,Ambient
Ólafur Arnalds & Nils Frahm,124,23:52,Ambient
Ólafur Arnalds & Nils Frahm,115,00:26,Ambient
Ólafur Arnalds & Nils Frahm,0,01:41,Ambient
Ólafur Arnalds & Nils Frahm,182,03:06,Ambient
Erlend Øye,150,Fence Me In,Indie Pop
Erlend Øye,157,Garota,Indie Pop
Erlend Øye,147,Say Goodbye,Indie Pop
Erlend Øye,173,Peng Pong,Indie Pop
Erlend Øye,119,Bad Guy Now,Indie Pop
Erlend Øye,126,Who Do You Report To,Indie Pop
Erlend Øye,145,Whistler,Indie Pop
Erlend Øye,129,Save Some Loving,Indie Pop
Erlend Øye,109,Rainman,Indie Pop
Erlend Øye,143,Lies Become Part of Who You Are,Indie Pop
Erlend Øye & La Comitiva,0,Matrimonio di Ruggiero,
Erlend Øye & La Comitiva,0,Paradiso,
Erlend Øye & La Comitiva,0,Lockdown Blues,
Erlend Øye & La Comitiva,0,You and Only You,
Erlend Øye & La Comitiva,0,Altiplano,
Erlend Øye & La Comitiva,0,Abril’s Theme,
Erlend Øye & La Comitiva,0,Valdivia,
Erlend Øye & La Comitiva,0,For the Time Being,
Erlend Øye & La Comitiva,0,Upside Down,
Erlend Øye & La Comitiva,0,Marco’s Theme,
Erlend Øye & La Comitiva,0,Bologna,
Erlend Øye & La Comitiva,0,Mornings and Afternoons,
Erlend Øye & La Comitiva,0,The Attraction,
